,0
243,0.24217859412608544
244,0.24442559200160274
245,0.24488947942009942
246,0.24536720985284477
247,0.24606318499096447
248,0.24655693981115612
249,0.2473987555391537
250,0.24768502249231594
251,0.24841346508297102
252,0.24875314351995803
253,0.2494200410564512
254,0.2503982128535728
255,0.2519409882460929
256,0.2531911937228519
257,0.2532916025397821
258,0.25364252425682277
259,0.25394164259502583
260,0.25435648177039294
261,0.2569166436866691
262,0.2586840668894077
263,0.25942256434535493
264,0.26090449938105975
265,0.26211814923967824
266,0.26332237673715064
267,0.26455561210462697
268,0.26503969836448205
269,0.2653894909394454
270,0.26720703186231864
271,0.27000797319216485
272,0.27032790523871464
273,0.27125207676186414
274,0.2716527676061459
275,0.2724368954659625
276,0.272821902424467
277,0.27354203481563577
278,0.2748235698675966
279,0.2773402713052435
280,0.2775960977317661
281,0.2776287062947319
282,0.2790679482285984
283,0.2817301057539491
284,0.2826996509455366
285,0.2828069625764096
286,0.2828368521760829
287,0.28351884658216664
288,0.2839999767621011
289,0.28705151991962974
290,0.2883984973314939
291,0.2885699576516956
292,0.2894060929472011
293,0.2899134495919554
294,0.29007760721044407
295,0.2902480425599284
296,0.29084090665674256
297,0.29214752679254885
298,0.29279403144051885
299,0.29288856502701466
300,0.2930202845077967
301,0.2940766623831661
302,0.29614019752214493
303,0.2965562650640299
304,0.29743695085513366
305,0.2981873596630641
306,0.29828232595603077
307,0.3000289194759296
308,0.3004036831584872
309,0.30157481667454933
310,0.3015986344809425
311,0.30417355738924656
312,0.3041986915994078
313,0.30444636434737826
314,0.3044684073773195
315,0.3068100995451961
316,0.3103808259798114
317,0.310839977143316
318,0.3117958819941026
319,0.31194499547960186
320,0.3145732950042872
321,0.31542835092418386
322,0.3165007454536064
323,0.31654255989247604
324,0.317983179393976
325,0.3182335091770624
326,0.31856895245132366
327,0.32001715082246784
328,0.3210429900432169
329,0.32233353804661813
330,0.3228295375480875
331,0.32626963264937237
332,0.32670088176826007
333,0.3277204015571189
334,0.32798800090807967
335,0.3302670356968992
336,0.33307203447431877
337,0.3331451520286419
338,0.3335074657912753
339,0.33396486959680916
340,0.33447374149611486
341,0.3354981696758996
342,0.33597754234025523
343,0.3361022663998874
344,0.3374773817642399
345,0.33815895183684563
346,0.33963104416619916
347,0.3416981148647321
348,0.3423423766251579
349,0.3426109843415903
350,0.34339172879091606
351,0.34453046075431226
352,0.34471812737550767
353,0.3453516806969027
354,0.34550565635633446
355,0.34723351793221957
356,0.3481919427465201
357,0.3484759890334971
358,0.34851936949256324
359,0.3494402920485349
360,0.3518929961930426
361,0.3519362404956907
362,0.3553688484719296
363,0.3556127378499556
364,0.3567068904025429
365,0.3573468796779544
366,0.35742465159471304
367,0.3589952783396321
368,0.359507900573786
369,0.3599780644783639
370,0.36054556048589226
371,0.36218905893938935
372,0.3637107709426226
373,0.3645446259967866
374,0.3649118360212381
375,0.3650998770600098
376,0.36756187004789653
377,0.36791748781787337
378,0.36792758053704133
379,0.3685846061296175
380,0.3687251706609641
381,0.3708527992178887
382,0.3719187485124613
383,0.3726790698209955
384,0.37303486388074747
385,0.37321595574479416
386,0.37351101415568366
387,0.37381313793256143
388,0.37416998033422555
389,0.3742961833209161
390,0.37638915519435123
391,0.37674126696098675
392,0.3774065725888873
393,0.3777518392924809
394,0.37824517492346177
395,0.37905689607742854
396,0.3799269559001205
397,0.3803351835275731
398,0.3828080591578541
399,0.3834415188257777
400,0.38346389417189797
401,0.38913467710118577
402,0.3917969385646658
403,0.39256878846215104
404,0.39267567654709434
405,0.3952332435363368
406,0.39605970280729375
407,0.39650574084698464
408,0.39725674716804205
409,0.3982210622160919
410,0.3984342586196771
411,0.399025321703102
412,0.3991611452547731
413,0.3998016922245259
414,0.39981214000933074
415,0.4012595008036087
416,0.40142794930551995
417,0.40171353537959864
418,0.40302600240428865
419,0.4037927406673345
420,0.4042436179392588
421,0.4050356132969499
422,0.40537358284855607
423,0.4059423219682837
424,0.4067333458357483
425,0.40718329722599966
426,0.40724117141380733
427,0.4083029083397448
428,0.4090540953730616
429,0.4097262056307436
430,0.41030156269012563
431,0.41426299451466997
432,0.4146619399905236
433,0.414856869333564
434,0.41669175690871096
435,0.4174863747960118
436,0.41810921174800086
437,0.42053946668009845
438,0.4236547993389047
439,0.4237063534554728
440,0.4238550485581797
441,0.42403225188984195
442,0.4240889884358493
443,0.4246630028405929
444,0.42468546875150626
445,0.4254017253550547
446,0.4269043602110737
447,0.42876870094576613
448,0.42879572249823783
449,0.43040243950806123
450,0.43141843543397396
451,0.43176012765431926
452,0.4322814811812986
453,0.43298420628118073
454,0.43307744910126844
455,0.4344166255581208
456,0.4358649252656268
457,0.43703195379934145
458,0.4375872112626925
459,0.43860151346232035
460,0.4402637528294918
461,0.4413214701804108
462,0.44203563772992527
463,0.44458728781130075
464,0.4461355126592019
465,0.4463944154832029
466,0.44687696394619913
467,0.44712537861762736
468,0.4483691788979973
469,0.4492916486877381
470,0.45182168266975964
471,0.45309424544887844
472,0.45354268267806885
473,0.4536968445560453
474,0.4541623969075518
475,0.455444149450027
476,0.45614056680047965
477,0.45615033221654855
478,0.4564095653390666
479,0.45651989126265535
480,0.4569114216457658
481,0.45705876133136736
482,0.45722345335385706
483,0.45813882726004285
484,0.458503167066445
485,0.45860396176858587
486,0.4589698601820683
487,0.4598558837560074
488,0.46147936225293185
489,0.4635754243648107
490,0.4663107728563063
491,0.4686512016477016
492,0.4706209039180729
493,0.47064894921390954
494,0.47314297846564424
495,0.47558911708484375
496,0.4776465028764161
497,0.47837030703998806
498,0.47938454938918806
499,0.4800608878207556
500,0.482584241712101
501,0.48339353520239203
502,0.4835181274274587
503,0.4849656451580705
504,0.4856275959346229
505,0.48641044888866547
506,0.48767632353820756
507,0.48805628064895457
508,0.49030534654873714
509,0.4904588086175671
510,0.4918922317083445
511,0.49236140669088413
512,0.4939578339872235
513,0.4959702953734696
514,0.4973913654986627
515,0.4977769078253418
516,0.4981795657629434
517,0.5010631728347521
518,0.5013243819267023
519,0.5023894574892614
520,0.502720761145324
521,0.5058663838253084
522,0.5063122240233886
523,0.5068629584873134
524,0.5076355472407649
525,0.5098071966215841
526,0.5100168523182502
527,0.511318982546456
528,0.5145127432987567
529,0.5149222019367684
530,0.5156383466512517
531,0.5173085172022888
532,0.5173260835160801
533,0.5173791071541142
534,0.5181498137911743
535,0.5182007139306632
536,0.518835148831526
537,0.5199523745708382
538,0.5207614372418605
539,0.5210366062041293
540,0.5218483217500717
541,0.5219962736299825
542,0.5221758690021191
543,0.5232480534666997
544,0.5241838603937582
545,0.52437981107722
546,0.5249704422542643
547,0.5269074490521803
548,0.5282340891785358
549,0.5288949197529045
550,0.5289399290308832
551,0.5305372145627818
552,0.5326685874713607
553,0.5349081983832014
554,0.534916854927084
555,0.5356328030249583
556,0.536177494703452
557,0.5365792111087222
558,0.5369230010823904
559,0.5413807937571358
560,0.5436780538280952
561,0.5438059500773263
562,0.5448831829968969
563,0.5468849016694222
564,0.5488135039273248
565,0.5495005727952714
566,0.5520782766919708
567,0.5521924699224066
568,0.5546450586202596
569,0.554687808661419
570,0.5573687913239169
571,0.5591737821017022
572,0.559682405823448
573,0.565421311858509
574,0.5665061069891627
575,0.5666014542065752
576,0.5678460014775075
577,0.5680445610939323
578,0.568217593669845
579,0.5684339488686485
580,0.5691007386145933
581,0.5699649107012649
582,0.5701967704178796
583,0.5722519057908734
584,0.5743252488495788
585,0.5757511620448724
586,0.5759464955561793
587,0.5761573344178369
588,0.5771402440203418
589,0.5772285886041676
590,0.5775429488313755
591,0.5777094243168404
592,0.5810819296720631
593,0.5812728726358587
594,0.5844760689557689
595,0.5864101661863267
596,0.5865129348100832
597,0.5867843464581688
598,0.587599635196389
599,0.5883171135536057
600,0.5887396099702882
601,0.5896947230135507
602,0.589909976354571
603,0.5908727612481732
604,0.5909841653236849
605,0.5910269008704913
606,0.5910653808339902
607,0.592041931271839
608,0.5922304187618368
609,0.5964330653496227
610,0.6002128681312939
611,0.6003922370976396
612,0.6027633760716439
613,0.604117804020882
614,0.604845519745046
615,0.6057119572702788
616,0.6063081330450851
617,0.6063932141279244
618,0.607249374011541
619,0.6120957227224214
620,0.6128667531169923
621,0.613965955965896
622,0.6144647064768743
623,0.6145276998103207
624,0.6155595642838442
625,0.6169339968747569
626,0.6176354970758771
627,0.6178766919175238
628,0.6180154289988415
629,0.6184802595127479
630,0.6188261682413765
631,0.6211692473670547
632,0.6214784014997635
633,0.6216654364532578
634,0.6222310588397949
635,0.6223844285660048
636,0.6228940321857525
637,0.6232946730201306
638,0.6277347561952844
639,0.6288984390617004
640,0.6289818435911487
641,0.6304479368667911
642,0.6339976977446607
643,0.6347863229336947
644,0.6360610554471413
645,0.6374622773722066
646,0.6375826945307929
647,0.6387617573665293
648,0.6391868992253925
649,0.6394725163987236
650,0.639705106075127
651,0.6399210213275238
652,0.6439901992296374
653,0.6455702444560039
654,0.6458941130666561
655,0.647196653894036
656,0.6521032700016889
657,0.6531083254653984
658,0.6532008198571336
659,0.6534211611136369
660,0.6563295894652734
661,0.6567619584408371
662,0.6573189166171418
663,0.6591764718500283
664,0.660173537492685
665,0.6611175115080995
666,0.662504571532676
667,0.6630782031001008
668,0.6658591175591877
669,0.6667667154456677
670,0.6674103799636817
671,0.66991654659091
672,0.6706378696181594
673,0.6713834786701531
674,0.6719571405958223
675,0.6720478073539145
676,0.6725823112965214
677,0.6756891476442668
678,0.6762424822774629
679,0.6771411441114241
680,0.6778165367962301
681,0.6793927734985673
682,0.6803486660150015
683,0.6805144811428259
684,0.6813925106038379
685,0.6817399450693612
686,0.6818202991034834
687,0.6832813355476804
688,0.6849344386835594
689,0.6874882763878153
690,0.6897682650777505
691,0.6900250201912274
692,0.6907847761565296
693,0.6924721193700198
694,0.6925315900777659
695,0.6939564109345475
696,0.6941578513691256
697,0.695270005904686
698,0.6956254456388572
699,0.6963434888154595
700,0.6964631446525006
701,0.6964824307014501
702,0.6969972417249873
703,0.6974287731445636
704,0.6976311959272649
705,0.6982484778182906
706,0.6994792753175043
707,0.6995750602247514
708,0.6996220542505167
709,0.7032174964672158
710,0.7038885835403663
711,0.7044144019235328
712,0.7057100439896077
713,0.7065747062729789
714,0.70903546018329
715,0.7103368289742134
716,0.7104557595044916
717,0.7105284027223456
718,0.7137668684100164
719,0.7142412995491114
720,0.715052597465167
721,0.7151893663724195
722,0.7163272041185655
723,0.7168596811925937
724,0.7186263903411519
725,0.7196201578422882
726,0.7214066679599525
727,0.7220555994703479
728,0.7239413985013259
729,0.7241676366115433
730,0.7252542798196405
731,0.7255735341014894
732,0.7255943642105788
733,0.7263424644178352
734,0.7270442627113283
735,0.7275469913315297
736,0.727771273214418
737,0.7278881583695115
738,0.7298276355292675
739,0.729990562424058
740,0.7301220295167696
741,0.7307090991274762
742,0.7308558067701578
743,0.7317441854328928
744,0.733289134316726
745,0.7348137746305611
746,0.7351940221225949
747,0.735893896807733
748,0.7368531616807855
749,0.7372542425964773
750,0.7372785797141679
751,0.7392635793983017
752,0.7395507950492876
753,0.739883917829101
754,0.7400975256176825
755,0.7452329600321291
756,0.745398073947293
757,0.7486636198505473
758,0.7487882575401331
759,0.7505950229289875
760,0.7507648618863519
761,0.7510216488563984
762,0.7567786427368892
763,0.7573641432377087
764,0.7583786538361414
765,0.7592824517166681
766,0.7645619743577086
767,0.7653252538069653
768,0.7699671862500889
769,0.7705807485027762
770,0.7708727565686478
771,0.7712254629659102
772,0.7730835540548716
773,0.7731100525054192
774,0.7734555444490305
775,0.7740473326986388
776,0.7742336894342167
777,0.7774075618487531
778,0.7781567509498505
779,0.7781715954502542
780,0.7786953959411034
781,0.779179433301834
782,0.7805291762864555
783,0.7814796002346613
784,0.7832344383138131
785,0.7851529120231378
786,0.7885455123065187
787,0.7908401632274049
788,0.7917250380826646
789,0.7918795696309013
790,0.7936977033574206
791,0.7955903685432131
792,0.7963914745173317
793,0.7980468339125637
794,0.7991585642167236
795,0.7992025873523917
796,0.799795884570618
797,0.8028933715613342
798,0.805263855579175
799,0.8061939890460857
800,0.8073189587250107
801,0.8093649714891984
802,0.8108386151289514
803,0.8119385616910193
804,0.8130538632474607
805,0.8136786497018634
806,0.8137978197024772
807,0.813880141920636
808,0.8149664793702474
809,0.8151993953143135
810,0.8155238187685688
811,0.8173391114616214
812,0.8180333057558384
813,0.8200224358697518
814,0.820767120701315
815,0.8209932298479351
816,0.8221177331942455
817,0.8224067383556903
818,0.8268616030486949
819,0.8286569145557378
820,0.8289400292173631
821,0.8298973686033432
822,0.8310484552361904
823,0.832619845547938
824,0.8339816438766318
825,0.8379449074988039
826,0.8391891222586524
827,0.8427768626848423
828,0.8428548878354571
829,0.8442349615530241
830,0.8464086724711278
831,0.8480082293222344
832,0.8481503803469849
833,0.8489435553129182
834,0.8490383084285108
835,0.853606042296272
836,0.855803342392611
837,0.8562761796227819
838,0.8571249175045673
839,0.8577226441935546
840,0.8583376386342625
841,0.8587774682319022
842,0.8595808364196215
843,0.8605511738287938
844,0.8620625958512073
845,0.8621915174216833
846,0.8623185468359024
847,0.8634706491935857
848,0.8638556059232314
849,0.8659454685664772
850,0.8663823259286292
851,0.8667885432590956
852,0.8671671591051991
853,0.8672894054624648
854,0.8681260573682142
855,0.8694885305466322
856,0.8700121482468192
857,0.8717857347554929
858,0.8726506554473953
859,0.8735568272907714
860,0.8738321783347182
861,0.874287966624947
862,0.8743999170748423
863,0.8760268479205742
864,0.8765052453165908
865,0.8773987891741196
866,0.8783724953799941
867,0.8791733376874045
868,0.8792347630313271
869,0.8806781230470796
870,0.8811031971111616
871,0.8817202123338397
872,0.8817353618548528
873,0.8818965030968323
874,0.8820414102298896
875,0.8822836719191074
876,0.8863046660865599
877,0.8869607812174175
878,0.8890599531897286
879,0.8894479088158666
880,0.8897936564455402
881,0.8917730007820798
882,0.8919233550156721
883,0.89538588428821
884,0.8956912912102034
885,0.896546595851063
886,0.8966712930403421
887,0.8967611582244098
888,0.8975427646494055
889,0.8980623572137351
890,0.8989610922270317
891,0.8998667430000302
892,0.9011621706491616
893,0.9031496468515715
894,0.9037197397459334
895,0.903983954928237
896,0.9040443929009577
897,0.9049483455499269
898,0.906555499221179
899,0.9077329574850395
900,0.9078755943543261
901,0.9088437184127384
902,0.9148630878333829
903,0.9149707703156186
904,0.9185464511903499
905,0.9194826137446735
906,0.9195074069058207
907,0.9197828107781584
908,0.9217190668708333
909,0.922111461767193
910,0.9222985036674477
911,0.922347981796633
912,0.9227566102253654
913,0.9233053075587083
914,0.9233060678891631
915,0.9241587666207636
916,0.9249669119531921
917,0.925596638292661
918,0.9272118073731179
919,0.9280812934655909
920,0.9292914173027139
921,0.9292961975762141
922,0.9295293167921905
923,0.9308187172979732
924,0.9323939389604944
925,0.9325612038573404
926,0.9342139979247938
927,0.9358320802167885
928,0.9371170419405177
929,0.9384120216943856
930,0.9391609090873704
931,0.9402096893547673
932,0.940431945252813
933,0.9413777047064986
934,0.9425835996979304
935,0.9437480785146242
936,0.9443723899839336
937,0.9446689170495839
938,0.9450267769403914
939,0.9453015334790795
940,0.9473705904889242
941,0.9488610207205074
942,0.9493188224156814
943,0.9509526110553941
944,0.9518744768327362
945,0.9521426972954208
946,0.952749011516985
947,0.9527916569719446
948,0.954333815392692
949,0.9560836347232239
950,0.9564057227959488
951,0.958740923056593
952,0.9589827218634736
953,0.959142251977975
954,0.9591666030352225
955,0.9594333408334251
956,0.9608346580630002
957,0.9615701545414985
958,0.961936378547229
959,0.9621885451174382
960,0.9627703198402424
961,0.96319729526038
962,0.9636627605010293
963,0.9661474456271714
964,0.9663899714378934
965,0.9677946717985019
966,0.9679655666042271
967,0.9682864102942973
968,0.9689717046703518
969,0.9704936935959776
970,0.9707314427706328
971,0.9729194890231303
972,0.9738186968459833
973,0.9742562128180503
974,0.9755215050028858
975,0.9758838684185334
976,0.97622566345382
977,0.9764594650133958
978,0.9767610881903371
979,0.9774951397444468
980,0.978618342232764
981,0.9795269293354586
982,0.9799623263423093
983,0.9804856634690068
984,0.9805801327872824
985,0.9818293898182532
986,0.983426242260642
987,0.9854914276432976
988,0.9873487570739682
989,0.9883738380592262
990,0.9894097772844315
991,0.9903389473967044
992,0.9903450015608939
993,0.9918903291546294
994,0.9920112434144741
995,0.9944007896476794
996,0.9979622513286734
997,0.9988470065678665
998,0.9992779939221711
999,0.9998085781169653
